BusinessDate,NetAmount_summary
23-07-2023,67.9166
24-08-2023,69.7916
10-11-2023,65.0
14-05-2023,54.5416
20-07-2023,66.6666
06-07-2023,288.9583
09-08-2023,74.5833
15-06-2023,98.5417
21-01-2023,89.9167
25-11-2023,68.7499
24-02-2023,112.0416
01-04-2023,161.5831
21-03-2023,184.9585
31-01-2023,434.05
21-05-2023,1548.4582
02-03-2023,126.6666
11-06-2023,390.4165
29-07-2023,168.3332
04-11-2023,114.3749
15-07-2023,131.2499
02-09-2023,26.25
18-08-2023,304.9998
28-04-2023,161.2083
08-10-2023,119.1666
22-04-2023,155.3749
25-03-2023,146.625
19-05-2023,117.8751
03-02-2023,86.3165
10-11-2023,56.975
24-09-2023,195.2499
12-03-2023,91.6249
30-05-2023,167.0833
22-09-2023,126.2502
09-07-2023,43.3333
25-08-2023,379.1668
07-01-2023,113.7917
13-04-2023,178.2916
03-11-2023,201.6667
29-07-2023,0.0
21-05-2023,129.5833
29-03-2023,996.0834
15-03-2023,145.0
25-02-2023,186.1249
19-03-2023,244.4583
03-05-2023,140.7915
18-02-2023,182.8749
23-03-2023,23.75
24-08-2023,923.5495
11-03-2023,88.2917
22-03-2023,373.6667
05-08-2023,112.0832
14-10-2023,90.8333
01-06-2023,192.4582
15-03-2023,57.9167
13-07-2023,68.3332
31-01-2023,434.05
11-02-2023,63.75
11-03-2023,553.2498
20-04-2023,146.2501
08-10-2023,86.6667
04-02-2023,179.8999
20-01-2023,236.2334
27-09-2023,132.9166
22-07-2023,134.9999
16-07-2023,199.9998
06-10-2023,227.0834
30-09-2023,166.2499
29-06-2023,171.6665
20-05-2023,232.2499
25-02-2023,20.8333
18-03-2023,99.9667
18-07-2023,191.2499
06-04-2023,0.0
29-09-2023,184.1666
29-04-2023,59.9999
14-01-2023,103.9582
11-11-2023,87.9167
24-06-2023,54.5833
17-03-2023,129.9582
24-08-2023,923.5495
27-09-2023,69.2084
18-07-2023,162.5
18-05-2023,394.9581
30-08-2023,147.9168
04-11-2023,107.0832
24-03-2023,287.0001
20-07-2023,117.9166
24-06-2023,50.8334
06-04-2023,144.8753
04-02-2023,179.8999
12-02-2023,50.9999
03-03-2023,303.2916
29-10-2023,162.0833
04-02-2023,100.8999
22-08-2023,176.2499
01-07-2023,66.0416
21-03-2023,188.2916
08-02-2023,256.9001
27-05-2023,498.2916
25-07-2023,76.25
09-08-2023,167.0834
13-01-2023,46.2915
18-01-2023,92.3332
22-04-2023,516.6254
22-06-2023,109.1249
15-07-2023,109.1667
24-05-2023,670.9582
10-02-2023,132.5001
22-03-2023,0.0
28-10-2023,252.0834
21-07-2023,129.1667
28-09-2023,131.2499
04-03-2023,129.9582
01-04-2023,0.0
23-09-2023,65.4166
27-10-2023,251.25
20-01-2023,236.2334
09-06-2023,236.9999
23-08-2023,195.4167
21-03-2023,188.2916
07-04-2023,146.4167
20-05-2023,301.25
20-05-2023,157.4582
17-02-2023,143.3334
25-03-2023,54.3333
03-02-2023,134.0001
06-01-2023,89.8334
11-03-2023,427.4167
22-07-2023,81.0832
21-09-2023,225.8331
27-05-2023,136.5833
24-05-2023,670.9582
09-06-2023,234.5416
25-02-2023,144.5418
28-04-2023,191.6665
04-10-2023,349.5833
24-08-2023,177.9166
04-04-2023,108.0833
11-05-2023,41.5
13-01-2023,261.4998
29-09-2023,641.2499
29-01-2023,68.1249
20-10-2023,235.4164
29-06-2023,85.8334
04-04-2023,170.375
18-08-2023,158.7499
03-02-2023,184.4001
08-03-2023,151.6667
21-01-2023,21.6667
22-07-2023,28.5416
03-05-2023,206.2498
14-05-2023,140.4166
27-10-2023,45.8333
03-02-2023,16.4583
31-03-2023,76.5001
23-09-2023,65.4166
24-05-2023,27.9167
04-02-2023,218.6168
20-10-2023,207.4998
09-04-2023,115.8333
11-03-2023,134.3001
06-04-2023,76.6668
29-07-2023,162.9166
02-02-2023,40.5833
04-03-2023,149.9582
03-11-2023,66.875
15-07-2023,152.9166
08-07-2023,556.6667
24-08-2023,20.9167
07-01-2023,90.0001
18-03-2023,99.9667
10-01-2023,124.7916
11-11-2023,187.7083
16-03-2023,89.1249
14-02-2023,103.5666
20-08-2023,68.75
05-03-2023,51.4166
11-02-2023,183.0668
25-07-2023,333.3333
26-05-2023,310.3749
04-01-2023,180.6247
06-07-2023,85.0
06-10-2023,281.4583
23-07-2023,55.8334
14-05-2023,88.5417
08-06-2023,108.7501
09-03-2023,357.0418
24-08-2023,77.0833
24-08-2023,445.4166
29-10-2023,84.9999
14-02-2023,123.1499
07-04-2023,413.4999
14-01-2023,80.2083
23-07-2023,97.9167
13-01-2023,103.1666
18-07-2023,97.0832
04-03-2023,37.25
07-07-2023,114.1667
17-05-2023,172.0832
06-09-2023,414.9998
04-03-2023,128.7084
22-04-2023,130.4166
12-01-2023,96.9166
10-01-2023,124.7916
18-08-2023,14.5833
16-11-2023,230.0001
24-08-2023,77.0833
22-09-2023,127.7082
26-05-2023,106.6666
19-05-2023,97.875
07-10-2023,65.4166
10-02-2023,336.0833
17-09-2023,153.7499
10-06-2023,0.0
25-05-2023,225.7916
13-10-2023,183.3334
02-02-2023,229.0668
26-05-2023,310.3749
22-04-2023,388.2498
23-03-2023,125.4168
29-11-2023,137.7084
14-06-2023,121.4582
18-11-2023,122.5
05-07-2023,78.3333
02-07-2023,0.0
19-08-2023,109.1666
14-05-2023,59.9999
06-01-2023,142.3335
15-08-2023,34.5833
16-09-2023,24.1666
27-01-2023,66.3166
25-11-2023,0.0
30-07-2023,131.0416
19-08-2023,118.3333
20-05-2023,157.4582
16-09-2023,136.2499
23-07-2023,64.5832
13-01-2023,117.4999
18-08-2023,22.5
09-06-2023,360.4166
15-10-2023,146.6666
12-08-2023,409.0001
20-04-2023,322.8334
22-09-2023,147.0832
23-02-2023,130.8333
27-05-2023,498.2916
18-08-2023,200.8332
04-07-2023,587.0832
10-08-2023,437.8332
30-09-2023,123.3333
29-07-2023,162.9166
16-09-2023,107.9167
17-06-2023,316.5834
10-02-2023,131.4835
06-05-2023,85.7916
29-07-2023,141.25
03-06-2023,246.3749
21-01-2023,126.25
23-08-2023,195.4167
14-07-2023,202.9166
03-02-2023,94.2334
16-11-2023,205.8333
20-07-2023,147.2916
04-04-2023,144.9583
24-02-2023,193.75
16-06-2023,187.4999
04-11-2023,121.2499
12-04-2023,46.6667
26-05-2023,201.2084
11-03-2023,185.7915
01-07-2023,147.2916
04-05-2023,117.875
21-10-2023,191.2499
01-03-2023,63.7084
15-03-2023,344.8333
14-02-2023,106.25
19-07-2023,93.7499
06-01-2023,108.7915
15-07-2023,188.7499
12-07-2023,402.4583
12-11-2023,106.2499
20-05-2023,82.0833
09-06-2023,179.7334
24-01-2023,81.2499
17-02-2023,110.7916
22-04-2023,516.6254
29-09-2023,184.1666
07-10-2023,242.0833
08-11-2023,188.7498
20-01-2023,52.3166
28-04-2023,233.2918
12-05-2023,43.5416
02-06-2023,280.7917
01-07-2023,224.5833
01-07-2023,141.0416
19-03-2023,213.3333
29-09-2023,123.75
20-08-2023,453.7498
21-04-2023,174.5831
22-06-2023,63.5834
27-01-2023,99.6499
17-06-2023,163.25
01-03-2023,159.5834
25-05-2023,86.6249
28-09-2023,336.1667
01-02-2023,136.4831
15-07-2023,194.9999
31-08-2023,145.4168
18-03-2023,27.5
02-03-2023,95.7916
02-02-2023,186.4166
06-08-2023,70.6667
06-08-2023,214.7914
22-06-2023,40.3749
13-01-2023,159.6249
08-07-2023,91.25
01-06-2023,63.7499
21-03-2023,184.9585
05-05-2023,145.7917
27-05-2023,194.5415
12-08-2023,210.625
07-04-2023,767.8335
01-09-2023,210.8332
20-07-2023,189.1667
08-02-2023,215.4832
02-06-2023,89.5416
21-03-2023,177.0416
23-05-2023,225.3748
28-10-2023,25.0
05-05-2023,48.9582
01-04-2023,102.7083
07-07-2023,251.4582
24-02-2023,104.125
22-04-2023,180.4167
22-09-2023,312.4997
16-05-2023,160.0
24-11-2023,447.2914
24-06-2023,197.4998
02-03-2023,694.4167
06-08-2023,378.3332
30-05-2023,167.0833
29-10-2023,35.8333
08-08-2023,76.8749
04-08-2023,327.0832
05-08-2023,40.75
21-04-2023,277.8748
24-06-2023,62.9167
06-10-2023,311.2499
23-02-2023,130.8333
28-01-2023,50.3333
05-01-2023,118.9583
08-07-2023,90.8332
09-11-2023,51.6667
16-11-2023,0.0
23-09-2023,960.3332
27-01-2023,96.4833
11-02-2023,186.0833
14-07-2023,238.75
25-03-2023,424.5833
05-09-2023,23.5416
04-11-2023,105.8333
12-10-2023,298.7501
23-02-2023,225.7914
15-11-2023,284.1666
16-07-2023,96.6666
09-09-2023,802.0831
11-10-2023,174.9999
05-08-2023,184.3748
06-11-2023,132.5001
14-02-2023,48.7331
14-02-2023,138.1668
16-08-2023,129.1667
09-03-2023,230.375
04-07-2023,587.0832
09-06-2023,323.9168
12-09-2023,337.4998
25-10-2023,521.2495
31-01-2023,159.1666
07-07-2023,97.7083
27-06-2023,182.9166
10-01-2023,90.875
27-04-2023,100.8333
12-11-2023,63.9584
18-06-2023,260.3334
07-10-2023,177.9167
23-02-2023,178.3332
01-02-2023,140.15
20-05-2023,100.3749
15-09-2023,0.0
14-10-2023,89.1666
21-07-2023,122.0833
25-03-2023,11.25
13-08-2023,82.9166
09-02-2023,158.3334
25-03-2023,146.625
15-10-2023,172.0833
19-03-2023,213.3333
20-05-2023,82.6666
04-11-2023,114.9999
29-07-2023,20.0
26-07-2023,32.5
16-10-2023,181.6666
04-07-2023,58.3333
23-07-2023,138.9582
25-11-2023,68.3331
03-03-2023,180.375
18-02-2023,115.7916
07-01-2023,90.0001
01-03-2023,63.7084
11-07-2023,144.5833
22-09-2023,126.2502
28-09-2023,205.5834
28-07-2023,200.4165
26-05-2023,201.2084
18-08-2023,91.25
23-06-2023,176.2499
04-03-2023,196.6001
20-05-2023,4.5833
18-07-2023,87.9167
18-06-2023,178.125
14-01-2023,434.6249
27-01-2023,189.1666
21-07-2023,113.7501
28-05-2023,370.0004
07-10-2023,22.9167
27-10-2023,201.2499
15-10-2023,105.0
09-09-2023,4.1667
25-10-2023,521.2495
23-03-2023,78.75
28-06-2023,96.6666
25-07-2023,131.6666
29-04-2023,20.0
20-05-2023,160.8333
13-05-2023,81.875
04-11-2023,91.2499
04-02-2023,100.8167
18-02-2023,147.0835
02-09-2023,164.5834
30-09-2023,23.3333
25-03-2023,156.6666
07-07-2023,60.8334
20-10-2023,139.9999
28-09-2023,172.9166
05-01-2023,346.3332
14-04-2023,123.7499
05-10-2023,455.4168
18-10-2023,175.6249
25-02-2023,73.2917
01-08-2023,143.3333
22-02-2023,317.2665
24-05-2023,315.3334
29-04-2023,69.9583
11-02-2023,345.2498
22-07-2023,153.5832
21-10-2023,92.0834
06-05-2023,244.1666
30-06-2023,160.0
10-06-2023,13.75
15-09-2023,123.7501
11-11-2023,155.0
20-05-2023,157.4582
08-07-2023,71.875
07-02-2023,197.1498
06-01-2023,108.7915
22-07-2023,140.4167
27-10-2023,111.2499
02-09-2023,174.5833
03-03-2023,162.0416
29-03-2023,110.3001
05-08-2023,154.5833
27-07-2023,90.8333
13-05-2023,205.0001
07-11-2023,78.3333
08-07-2023,105.0001
29-04-2023,35.2082
09-03-2023,177.4582
09-03-2023,147.4583
28-01-2023,98.7915
31-03-2023,25.4167
01-09-2023,129.9167
03-03-2023,135.7917
28-04-2023,422.8334
16-09-2023,127.5
01-03-2023,63.7084
23-07-2023,63.75
05-08-2023,40.75
16-06-2023,287.4582
15-04-2023,125.3749
11-11-2023,159.1666
24-06-2023,63.75
08-07-2023,150.8334
22-09-2023,87.9167
29-06-2023,55.0
08-07-2023,264.5833
15-06-2023,321.2083
01-07-2023,0.0
16-09-2023,13.3333
07-10-2023,242.0833
22-07-2023,0.0
07-01-2023,42.9166
11-02-2023,105.3333
19-07-2023,85.0
25-03-2023,433.7082
08-04-2023,60.3749
19-01-2023,147.3333
28-03-2023,395.4166
01-07-2023,147.2916
02-09-2023,78.7501
12-11-2023,106.2499
01-03-2023,319.0833
08-02-2023,33.7083
25-01-2023,158.1499
13-10-2023,140.8331
13-10-2023,286.6666
25-01-2023,153.25
26-03-2023,109.5415
21-01-2023,251.6665
08-03-2023,99.9583
21-01-2023,284.1333
12-08-2023,243.7497
29-04-2023,39.5833
17-06-2023,316.5834
18-07-2023,217.4998
09-11-2023,365.8331
07-09-2023,70.4167
24-11-2023,112.4999
10-08-2023,12.0833
23-09-2023,94.1667
19-07-2023,135.0001
21-04-2023,319.1249
21-10-2023,53.3333
09-02-2023,189.65
26-04-2023,133.7499
02-09-2023,626.6664
17-03-2023,249.5417
30-06-2023,10.0
22-04-2023,10.0
30-06-2023,348.7496
30-05-2023,156.6251
08-07-2023,499.5831
14-07-2023,369.5834
27-05-2023,94.7499
18-08-2023,64.5834
28-05-2023,109.1249
06-10-2023,110.8333
21-03-2023,140.0
11-07-2023,101.0416
29-01-2023,239.0497
17-08-2023,62.0832
01-06-2023,149.3749
24-06-2023,202.0834
16-06-2023,111.6251
13-05-2023,192.9171
11-03-2023,278.7501
14-02-2023,92.3334
31-03-2023,150.7915
24-06-2023,272.5
29-04-2023,14.5833
06-10-2023,227.0834
22-07-2023,323.625
14-07-2023,41.6667
18-06-2023,222.2916
12-05-2023,88.7082
03-11-2023,82.9167
20-01-2023,299.5833
07-11-2023,78.3333
11-03-2023,212.8749
25-10-2023,521.2495
30-03-2023,159.9999
04-06-2023,0.0
24-11-2023,447.2914
25-03-2023,146.625
04-02-2023,55.5667
11-11-2023,159.1666
24-05-2023,42.7083
09-09-2023,126.6665
23-08-2023,123.9582
21-10-2023,272.0832
11-11-2023,99.1666
28-03-2023,114.1249
02-02-2023,186.4166
27-09-2023,355.4166
14-07-2023,195.4166
19-07-2023,220.2083
30-06-2023,202.0834
02-08-2023,0.0
04-06-2023,287.8748
21-04-2023,91.6667
08-07-2023,556.6667
21-03-2023,177.0416
24-08-2023,69.7916
01-07-2023,68.75
18-08-2023,107.9167
16-02-2023,352.8749
07-01-2023,108.9582
14-07-2023,158.3332
14-07-2023,157.9166
25-05-2023,10.0
15-04-2023,38.7499
01-07-2023,0.0
20-04-2023,269.1249
16-07-2023,95.4166
19-08-2023,143.3333
12-09-2023,337.4998
16-09-2023,31.2499
01-09-2023,110.4166
03-10-2023,170.0
04-06-2023,287.8748
27-04-2023,138.2917
03-01-2023,141.0416
13-07-2023,410.4167
25-07-2023,311.2498
03-08-2023,161.0416
18-02-2023,143.2915
04-10-2023,349.5833
26-03-2023,331.4585
09-08-2023,167.0834
09-02-2023,12.5
29-04-2023,25.8333
13-05-2023,93.3334
21-06-2023,197.2916
03-11-2023,286.2499
21-05-2023,131.625
05-08-2023,81.6668
08-06-2023,108.7501
29-07-2023,93.5417
11-02-2023,163.3334
06-11-2023,132.5001
19-05-2023,204.5417
29-04-2023,20.2083
17-01-2023,212.1249
20-06-2023,216.6666
29-03-2023,996.0834
01-04-2023,120.3751
15-03-2023,151.6667
03-09-2023,162.9166
22-04-2023,103.2916
15-06-2023,132.0832
28-07-2023,0.0
20-01-2023,139.2334
08-09-2023,41.6666
11-08-2023,166.6667
27-01-2023,115.6499
04-02-2023,105.8333
22-06-2023,257.0416
10-06-2023,5416.6638
12-09-2023,142.5
13-05-2023,167.4999
03-03-2023,135.7917
24-05-2023,154.5417
15-06-2023,197.4583
13-08-2023,0.0
27-05-2023,134.1666
29-06-2023,55.0
06-04-2023,242.0417
04-02-2023,220.4833
29-06-2023,193.7499
18-03-2023,524.4583
29-03-2023,0.0
19-01-2023,232.7333
27-01-2023,145.2333
27-07-2023,0.0
16-07-2023,89.1667
29-07-2023,551.2497
05-07-2023,120.4167
04-02-2023,331.9668
22-02-2023,317.2665
19-01-2023,202.3333
22-07-2023,153.5832
27-06-2023,182.9166
23-07-2023,191.6669
04-02-2023,53.3333
18-05-2023,182.875
30-07-2023,99.3749
28-07-2023,65.4166
06-04-2023,242.0417
16-11-2023,65.6248
03-06-2023,8.75
04-04-2023,246.4583
01-09-2023,40.0
08-08-2023,76.8749
04-03-2023,773.25
28-06-2023,113.125
15-07-2023,121.2916
03-03-2023,161.6249
09-06-2023,152.2498
09-06-2023,239.7498
08-10-2023,76.2499
17-06-2023,316.5834
08-04-2023,324.1665
14-02-2023,130.8333
20-10-2023,139.9999
16-03-2023,372.0416
25-07-2023,74.5832
08-09-2023,102.0833
20-05-2023,192.5001
27-05-2023,7.2916
22-03-2023,118.75
04-10-2023,90.0
16-05-2023,32.5
15-07-2023,109.1667
24-05-2023,72.0417
14-10-2023,204.5834
17-08-2023,156.0
25-10-2023,213.9584
12-05-2023,258.2499
23-09-2023,205.8333
30-07-2023,167.0833
20-07-2023,198.3332
28-10-2023,154.9999
07-02-2023,27.5
09-06-2023,184.9583
14-11-2023,212.0835
01-11-2023,87.9165
18-05-2023,14.5833
17-08-2023,39.9999
09-04-2023,64.875
22-07-2023,134.9999
30-06-2023,195.8333
06-08-2023,11.6667
10-08-2023,381.25
12-08-2023,80.3334
15-06-2023,184.1666
24-02-2023,82.9832
07-07-2023,114.1667
02-09-2023,182.0832
11-08-2023,271.0833
19-05-2023,356.9999
10-06-2023,5416.6638
25-02-2023,19.125
13-05-2023,280.0001
10-06-2023,5416.6638
02-06-2023,147.0831
14-05-2023,13.5416
07-07-2023,55.8332
25-11-2023,94.5835
09-02-2023,163.6503
21-10-2023,86.2499
24-05-2023,670.9582
10-06-2023,5416.6638
27-05-2023,217.0833
20-10-2023,280.4166
19-05-2023,166.2083
20-07-2023,159.9998
17-11-2023,287.9166
22-06-2023,103.1085
27-01-2023,90.9
24-11-2023,84.9999
21-06-2023,60.3749
01-10-2023,97.5
14-01-2023,39.5
17-03-2023,197.4584
10-06-2023,207.8748
31-01-2023,219.6332
23-09-2023,960.3332
24-01-2023,36.0249
18-03-2023,80.2999
20-09-2023,201.0415
27-09-2023,69.2084
09-09-2023,165.4167
01-04-2023,170.0
14-10-2023,188.3332
13-06-2023,185.6249
11-11-2023,131.25
07-04-2023,155.6666
04-11-2023,114.9999
18-02-2023,84.9583
14-02-2023,123.1499
31-05-2023,84.5832
25-02-2023,32.5
08-07-2023,71.875
22-09-2023,131.6666
30-06-2023,348.7496
06-10-2023,103.3333
14-05-2023,26.625
26-05-2023,131.2499
09-04-2023,3.9583
25-03-2023,149.5416
07-09-2023,20.2083
09-02-2023,312.9833
17-08-2023,210.4167
20-05-2023,115.4167
29-07-2023,0.0
25-08-2023,146.6666
26-07-2023,15.0
16-07-2023,229.375
05-10-2023,455.4168
15-03-2023,113.3333
19-03-2023,0.0
06-10-2023,281.4583
16-05-2023,220.2086
20-06-2023,127.4582
30-06-2023,331.2499
26-09-2023,100.4167
17-06-2023,329.1251
09-03-2023,147.4583
30-09-2023,153.7499
07-10-2023,12.9166
10-02-2023,131.8999
06-08-2023,207.4999
06-08-2023,216.6667
14-02-2023,137.3167
15-04-2023,125.3749
04-02-2023,168.7168
22-08-2023,145.8334
10-08-2023,101.2501
25-07-2023,156.2498
02-06-2023,174.5416
25-07-2023,46.25
20-05-2023,56.25
30-10-2023,40.0
15-04-2023,308.6667
24-02-2023,172.4581
07-01-2023,96.2916
10-11-2023,186.2497
18-11-2023,362.0833
22-06-2023,110.3749
10-03-2023,99.5
16-02-2023,242.875
07-04-2023,135.8332
19-01-2023,202.1498
01-03-2023,51.9667
01-04-2023,98.2916
09-07-2023,123.3333
27-04-2023,250.7915
11-03-2023,553.2498
09-06-2023,46.2083
26-01-2023,80.6666
12-03-2023,91.6249
23-05-2023,0.0
26-01-2023,101.4999
17-06-2023,105.7917
01-07-2023,132.0833
03-09-2023,192.0834
19-07-2023,20.4166
10-02-2023,111.0
10-11-2023,0.0
21-02-2023,215.0
28-07-2023,173.7499
03-03-2023,34.6333
19-05-2023,389.5415
29-07-2023,124.9999
15-04-2023,62.4999
05-05-2023,27.9166
10-05-2023,31.6667
29-06-2023,32.5
05-01-2023,105.8332
08-07-2023,499.5831
05-05-2023,234.1249
03-05-2023,206.2498
19-07-2023,243.7498
14-07-2023,76.875
09-02-2023,540.2333
11-03-2023,427.4167
20-05-2023,221.6249
16-05-2023,97.2499
19-07-2023,76.25
13-06-2023,110.4166
21-04-2023,227.0418
03-01-2023,231.708
11-02-2023,69.1666
07-07-2023,174.1667
10-06-2023,5416.6638
13-05-2023,205.0001
09-09-2023,209.5833
22-08-2023,67.875
29-06-2023,85.8334
11-02-2023,53.7332
03-02-2023,1346.9168
24-06-2023,54.5833
08-06-2023,270.3333
24-08-2023,923.5495
08-07-2023,209.6667
20-10-2023,403.3332
18-07-2023,0.0
31-03-2023,129.5832
22-02-2023,0.0
07-06-2023,166.2083
25-03-2023,99.7499
12-04-2023,109.4167
16-02-2023,352.8749
31-03-2023,129.5832
10-03-2023,370.4167
24-05-2023,154.5417
24-03-2023,169.9584
25-04-2023,102.0832
26-05-2023,212.4583
25-02-2023,96.625
16-07-2023,642.2915
15-08-2023,88.3333
04-11-2023,170.4166
29-06-2023,128.7501
23-08-2023,117.9164
03-06-2023,368.2917
29-09-2023,439.5833
20-06-2023,0.0
03-05-2023,172.4582
25-02-2023,119.5417
11-02-2023,144.8165
24-05-2023,659.0835
13-05-2023,305.8333
30-06-2023,331.2499
06-04-2023,195.3749
15-07-2023,97.9165
19-05-2023,38.3333
28-07-2023,233.333
15-04-2023,125.3749
12-10-2023,184.5833
24-02-2023,223.2916
28-09-2023,191.2499
07-07-2023,149.9999
24-02-2023,164.5833
11-03-2023,103.8332
11-02-2023,135.25
05-05-2023,291.2501
14-01-2023,119.1666
14-04-2023,279.9999
13-01-2023,240.875
04-03-2023,128.7084
18-03-2023,99.9667
25-03-2023,156.6666
05-08-2023,153.3332
26-05-2023,185.0
25-02-2023,117.4585
22-03-2023,373.6667
18-02-2023,183.2918
16-02-2023,179.9583
16-02-2023,237.0419
18-07-2023,25.4166
05-05-2023,56.25
07-10-2023,64.3749
05-03-2023,0.0
16-06-2023,411.25
22-06-2023,108.7082
25-01-2023,158.1499
10-10-2023,198.7499
03-11-2023,365.4166
14-02-2023,114.5833
18-03-2023,112.0002
09-08-2023,110.4166
29-03-2023,996.0834
28-02-2023,152.8333
27-04-2023,262.0415
22-07-2023,153.5832
06-09-2023,274.9998
08-09-2023,216.6667
29-07-2023,0.0
30-04-2023,173.3332
21-06-2023,197.2916
08-04-2023,20.4166
23-09-2023,960.3332
04-06-2023,30.4166
23-07-2023,134.1666
24-11-2023,35.8333
29-07-2023,64.1667
24-02-2023,164.125
06-01-2023,127.7335
06-01-2023,332.9584
17-08-2023,153.7499
05-11-2023,158.75
19-05-2023,285.7916
13-05-2023,49.125
30-06-2023,331.2499
27-06-2023,139.7916
05-11-2023,198.7501
05-08-2023,0.0
29-07-2023,23.5417
27-04-2023,229.5416
20-05-2023,232.2499
09-06-2023,371.4582
14-01-2023,116.25
24-06-2023,103.125
28-06-2023,102.5
20-01-2023,120.8332
02-06-2023,226.2501
14-01-2023,388.4168
01-04-2023,0.0
08-07-2023,87.9167
12-02-2023,28.9583
03-11-2023,139.1667
28-05-2023,146.4582
29-07-2023,15.8333
15-04-2023,222.0001
01-11-2023,291.2498
04-04-2023,166.0417
22-04-2023,63.7499
30-07-2023,317.4996
07-10-2023,30.0
17-06-2023,38.3334
16-06-2023,287.4582
10-06-2023,87.7083
16-09-2023,106.6667
09-09-2023,210.2084
10-11-2023,161.2499
18-07-2023,99.1667
04-07-2023,244.9999
20-10-2023,207.4998
21-04-2023,82.9167
07-10-2023,442.2917
29-11-2023,235.4166
22-04-2023,154.1665
18-07-2023,212.2916
10-11-2023,98.75
27-01-2023,133.8167
08-06-2023,71.2499
18-03-2023,99.9667
16-07-2023,106.8749
22-04-2023,91.2499
10-08-2023,64.5833
26-04-2023,60.0
24-08-2023,120.0
29-04-2023,84.1249
04-05-2023,209.9998
15-09-2023,108.3333
13-05-2023,148.2918
08-07-2023,102.0832
16-08-2023,129.1667
19-05-2023,356.9999
08-07-2023,439.7916
17-03-2023,0.0
19-01-2023,190.3749
25-10-2023,112.5001
16-05-2023,146.6248
09-02-2023,109.8167
04-08-2023,82.8751
15-08-2023,32.5
23-09-2023,81.25
23-03-2023,415.3334
14-07-2023,158.3332
11-11-2023,99.1666
24-06-2023,86.4583
02-07-2023,94.5834
31-01-2023,0.0
04-04-2023,144.9583
12-05-2023,115.4167
25-03-2023,96.25
14-01-2023,115.6249
17-06-2023,83.2917
25-02-2023,68.6665
25-02-2023,194.1249
15-07-2023,91.2499
17-11-2023,287.9166
07-06-2023,80.1666
23-05-2023,0.0
01-04-2023,162.0
19-08-2023,158.0
01-07-2023,93.7499
04-08-2023,121.0416
14-11-2023,280.0
16-02-2023,352.8749
04-07-2023,69.5833
28-01-2023,275.2499
03-03-2023,224.5416
04-08-2023,112.9165
26-07-2023,0.0
27-05-2023,163.1251
16-03-2023,150.7502
15-04-2023,308.6667
08-06-2023,104.1665
18-05-2023,127.6665
21-03-2023,118.7499
27-04-2023,262.0415
11-02-2023,185.4834
28-01-2023,159.0
27-05-2023,498.2916
17-03-2023,197.4584
31-05-2023,69.5416
30-08-2023,113.7499
13-05-2023,266.2499
13-01-2023,229.1666
19-08-2023,157.5
21-06-2023,100.0
13-10-2023,114.5833
24-06-2023,103.125
18-03-2023,136.0
03-08-2023,91.6665
08-09-2023,485.0001
03-05-2023,147.9168
25-08-2023,275.8331
28-05-2023,425.7916
18-03-2023,152.9165
15-08-2023,32.5
22-04-2023,20.0
16-03-2023,169.1667
28-04-2023,22.0833
06-10-2023,112.0833
05-07-2023,0.0
04-02-2023,178.1501
28-01-2023,243.9001
25-03-2023,357.0416
22-03-2023,441.9998
14-05-2023,82.9167
06-09-2023,414.9998
06-01-2023,249.625
21-10-2023,149.5833
28-09-2023,77.0832
29-04-2023,363.2916
03-02-2023,105.5666
22-06-2023,259.5415
08-07-2023,264.5833
01-09-2023,100.4166
17-06-2023,206.6249
30-06-2023,119.9999
13-10-2023,149.1666
08-06-2023,35.8333
14-09-2023,108.75
23-07-2023,0.0
15-02-2023,92.4999
02-09-2023,174.5833
20-04-2023,207.0415
26-11-2023,201.8749
07-01-2023,77.2916
30-09-2023,147.9166
21-06-2023,89.7499
28-04-2023,103.6667
07-06-2023,242.8749
15-07-2023,121.2916
08-07-2023,181.6664
11-04-2023,234.0833
28-04-2023,77.0833
07-05-2023,239.9999
10-02-2023,142.5666
19-01-2023,147.3832
17-06-2023,90.7917
12-08-2023,276.1668
15-06-2023,59.5835
11-08-2023,55.4166
22-07-2023,263.3333
26-10-2023,0.0
28-04-2023,131.2084
20-05-2023,221.6249
10-05-2023,82.4999
10-02-2023,147.6499
17-08-2023,79.9999
13-07-2023,105.2083
16-02-2023,44.7083
14-11-2023,280.0
26-05-2023,60.625
29-04-2023,139.1667
07-02-2023,173.5501
11-07-2023,250.8332
08-02-2023,346.8663
23-02-2023,401.625
14-01-2023,117.9167
13-06-2023,430.7082
13-10-2023,114.5834
18-03-2023,96.6667
08-02-2023,218.1665
09-11-2023,216.6666
05-01-2023,118.9583
26-05-2023,19.1667
05-08-2023,58.2499
28-05-2023,18.3334
07-09-2023,122.9167
26-05-2023,189.9999
07-07-2023,174.1667
08-02-2023,256.9001
07-04-2023,135.8332
19-02-2023,97.0417
17-08-2023,246.6666
18-07-2023,166.6667
04-07-2023,130.4166
14-01-2023,970.8754
11-03-2023,185.7915
02-11-2023,289.7917
10-05-2023,115.8334
20-07-2023,147.2916
11-03-2023,553.2498
17-06-2023,316.5834
07-11-2023,239.1668
01-04-2023,248.708
27-04-2023,250.7915
17-09-2023,159.5832
04-03-2023,148.75
29-06-2023,193.7499
11-02-2023,129.8334
15-10-2023,105.0
27-07-2023,125.8332
04-02-2023,331.9668
